id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier,playerId,playerName,keyPass,assist
2787051269,174,1,1,16,7,1oyc8wvt31xlmocyg7euv40bo,1,20.8,73.9,2025-03-11T14:16:17.206Z,2025-03-11T14:16:19Z,"[{'id': 5574641971, 'qualifierId': 213, 'value': '0.71'}, {'id': 5574641967, 'qualifierId': 141, 'value': '92.6'}, {'id': 5574641963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574641969, 'qualifierId': 212, 'value': '19.4'}, {'id': 5574641965, 'qualifierId': 140, 'value': '34.8'}, {'id': 5574641961, 'qualifierId': 3}]",8jagdiyhimgmuz0ku5mm1266t,Tiri,,
2787051271,175,49,1,16,9,1oyc8wvt31xlmocyg7euv40bo,1,34.8,92.6,2025-03-11T14:16:18.981Z,2025-03-11T14:16:19Z,[],380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,
2787051279,176,1,1,16,10,1oyc8wvt31xlmocyg7euv40bo,1,34.8,92.6,2025-03-11T14:16:19.701Z,2025-03-11T14:16:22Z,"[{'id': 5574641991, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574641995, 'qualifierId': 141, 'value': '70.2'}, {'id': 5574641993, 'qualifierId': 140, 'value': '28.4'}, {'id': 5574641997, 'qualifierId': 212, 'value': '16.6'}, {'id': 5574641999, 'qualifierId': 213, 'value': '4.30'}]",380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,
2787051293,177,1,1,16,13,1oyc8wvt31xlmocyg7euv40bo,1,27.7,70.2,2025-03-11T14:16:22.501Z,2025-03-11T14:16:25Z,"[{'id': 5574642079, 'qualifierId': 141, 'value': '91.1'}, {'id': 5574642083, 'qualifierId': 213, 'value': '2.18'}, {'id': 5574642077, 'qualifierId': 140, 'value': '18.3'}, {'id': 5574642081, 'qualifierId': 212, 'value': '17.3'}, {'id': 5574642075, 'qualifierId': 56, 'value': 'Back'}]",6n6x88fmmeybwkr6nt8djmac5,Y. van Nieff,,
2787051301,178,1,1,16,16,1oyc8wvt31xlmocyg7euv40bo,1,19,91.5,2025-03-11T14:16:25.829Z,2025-03-11T14:16:27Z,"[{'id': 5574642131, 'qualifierId': 141, 'value': '67.8'}, {'id': 5574642135, 'qualifierId': 213, 'value': '4.83'}, {'id': 5574642127, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574642129, 'qualifierId': 140, 'value': '20.8'}, {'id': 5574642133, 'qualifierId': 212, 'value': '16.2'}]",ds9i23kxqerve1nqc9l2vlsk,N. Rodrigues,,
2787051317,179,1,1,16,18,1oyc8wvt31xlmocyg7euv40bo,1,20.6,71.7,2025-03-11T14:16:27.685Z,2025-03-11T14:16:31Z,"[{'id': 5574642239, 'qualifierId': 141, 'value': '90.3'}, {'id': 5574642243, 'qualifierId': 213, 'value': '0.99'}, {'id': 5574642237, 'qualifierId': 140, 'value': '28.5'}, {'id': 5574642235, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574642241, 'qualifierId': 212, 'value': '15.1'}]",6n6x88fmmeybwkr6nt8djmac5,Y. van Nieff,,
2787051319,180,50,1,16,21,1oyc8wvt31xlmocyg7euv40bo,1,28.4,87.6,2025-03-11T14:16:30.950Z,2025-03-11T16:22:14Z,"[{'id': 5574642251, 'qualifierId': 285}, {'id': 5574642249, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574642277, 'qualifierId': 233, 'value': '138'}]",380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,
2787051323,138,7,1,16,21,12ksg0e6d70senzilsic40fzl,1,71.6,12.4,2025-03-11T14:16:30.951Z,2025-03-11T16:22:14Z,"[{'id': 5574642273, 'qualifierId': 233, 'value': '180'}, {'id': 5574642269, 'qualifierId': 56, 'value': 'Right'}, {'id': 5574642271, 'qualifierId': 286}]",7vwq6tjwae82epsh6kll9phm2,N. Bhutia,,
2787051325,139,1,1,16,22,12ksg0e6d70senzilsic40fzl,1,83.1,8.9,2025-03-11T14:16:32.237Z,2025-03-11T14:16:33Z,"[{'id': 5574642281, 'qualifierId': 56, 'value': 'Right'}, {'id': 5574642285, 'qualifierId': 141, 'value': '15.9'}, {'id': 5574642289, 'qualifierId': 213, 'value': '0.89'}, {'id': 5574642287, 'qualifierId': 212, 'value': '6.1'}, {'id': 5574642283, 'qualifierId': 140, 'value': '86.8'}]",7vwq6tjwae82epsh6kll9phm2,N. Bhutia,,
2787051327,140,1,1,16,24,12ksg0e6d70senzilsic40fzl,1,86.8,15.9,2025-03-11T14:16:33.471Z,2025-03-11T14:16:35Z,"[{'id': 5574642303, 'qualifierId': 212, 'value': '10.7'}, {'id': 5574642295, 'qualifierId': 140, 'value': '78.6'}, {'id': 5574642297, 'qualifierId': 141, 'value': '25.2'}, {'id': 5574642309, 'qualifierId': 213, 'value': '2.51'}, {'id': 5574642293, 'qualifierId': 56, 'value': 'Center'}]",7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,
2787051333,141,61,1,16,25,12ksg0e6d70senzilsic40fzl,0,78.6,25.2,2025-03-11T14:16:34.924Z,2025-03-11T14:16:35Z,"[{'id': 5574642317, 'qualifierId': 56, 'value': 'Center'}]",daflma7990pzvp9o2ebnzi1as,V. Venkatesh,,
2787051375,181,12,1,16,26,1oyc8wvt31xlmocyg7euv40bo,1,23,82.6,2025-03-11T14:16:36.309Z,2025-03-11T14:16:45Z,"[{'id': 5574642511, 'qualifierId': 56, 'value': 'Right'}, {'id': 5574642515, 'qualifierId': 141, 'value': '14.6'}, {'id': 5574642519, 'qualifierId': 213, 'value': '5.48'}, {'id': 5574642513, 'qualifierId': 140, 'value': '65.8'}, {'id': 5574642517, 'qualifierId': 212, 'value': '64.5'}]",ds9i23kxqerve1nqc9l2vlsk,N. Rodrigues,,
2787051359,142,61,1,16,33,12ksg0e6d70senzilsic40fzl,0,28.8,91.1,2025-03-11T14:16:43.173Z,2025-03-11T14:16:43Z,"[{'id': 5574642457, 'qualifierId': 56, 'value': 'Back'}]",3sy4rxdzl4u9e5kkvygxu9x7u,R. Singh,,
2787051387,182,1,1,16,35,1oyc8wvt31xlmocyg7euv40bo,1,61.8,11.4,2025-03-11T14:16:44.981Z,2025-03-11T14:16:46Z,"[{'id': 5574642571, 'qualifierId': 212, 'value': '10.4'}, {'id': 5574642567, 'qualifierId': 140, 'value': '57.6'}, {'id': 5574642569, 'qualifierId': 141, 'value': '25.2'}, {'id': 5574642565, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574642573, 'qualifierId': 213, 'value': '2.01'}]",8hst6awgd2m3z7kxj0bjoj4oa,V. Partap Singh,,
2787051393,183,43,1,16,37,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-03-11T14:16:46.437Z,2025-03-11T14:16:54Z,"[{'id': 5574642603, 'qualifierId': 140, 'value': '57.7'}, {'id': 5574642607, 'qualifierId': 212, 'value': '1.8'}, {'id': 5574642601, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574642605, 'qualifierId': 141, 'value': '22.5'}, {'id': 5574642609, 'qualifierId': 213, 'value': '4.77'}, {'id': 5574642795, 'qualifierId': 144, 'value': '1'}]",4caacpozfluk9p6ljrkzzo8o9,L. Chhangte,,
2787051401,184,1,1,16,38,1oyc8wvt31xlmocyg7euv40bo,1,57.7,22.5,2025-03-11T14:16:48.005Z,2025-03-11T14:16:49Z,"[{'id': 5574642633, 'qualifierId': 212, 'value': '12.1'}, {'id': 5574642629, 'qualifierId': 140, 'value': '61.7'}, {'id': 5574642635, 'qualifierId': 213, 'value': '5.07'}, {'id': 5574642627, 'qualifierId': 56, 'value': 'Right'}, {'id': 5574642631, 'qualifierId': 141, 'value': '5.8'}]",4caacpozfluk9p6ljrkzzo8o9,L. Chhangte,,
2787051409,185,1,1,16,39,1oyc8wvt31xlmocyg7euv40bo,1,61.7,5.6,2025-03-11T14:16:48.853Z,2025-03-11T14:16:49Z,"[{'id': 5574642693, 'qualifierId': 212, 'value': '19.3'}, {'id': 5574642689, 'qualifierId': 140, 'value': '45.7'}, {'id': 5574642695, 'qualifierId': 213, 'value': '2.63'}, {'id': 5574642691, 'qualifierId': 141, 'value': '19.5'}, {'id': 5574642687, 'qualifierId': 56, 'value': 'Back'}]",8hst6awgd2m3z7kxj0bjoj4oa,V. Partap Singh,,
2787051415,186,1,1,16,40,1oyc8wvt31xlmocyg7euv40bo,1,46.5,17.4,2025-03-11T14:16:49.845Z,2025-03-11T14:16:51Z,"[{'id': 5574642721, 'qualifierId': 141, 'value': '27.9'}, {'id': 5574642725, 'qualifierId': 213, 'value': '2.33'}, {'id': 5574642717, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574642719, 'qualifierId': 140, 'value': '40.0'}, {'id': 5574642723, 'qualifierId': 212, 'value': '9.9'}]",8uo53q5n2lt81faxntpfsj0q2,H. Ralte,,
2787051433,187,1,1,16,41,1oyc8wvt31xlmocyg7euv40bo,1,40,27.9,2025-03-11T14:16:51.141Z,2025-03-11T14:16:55Z,"[{'id': 5574642819, 'qualifierId': 141, 'value': '17.1'}, {'id': 5574642821, 'qualifierId': 212, 'value': '11.4'}, {'id': 5574642817, 'qualifierId': 140, 'value': '48.3'}, {'id': 5574642815, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574642823, 'qualifierId': 213, 'value': '5.58'}]",easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,
2787051439,188,1,1,16,46,1oyc8wvt31xlmocyg7euv40bo,1,48.3,17,2025-03-11T14:16:55.493Z,2025-03-11T14:16:56Z,"[{'id': 5574642853, 'qualifierId': 212, 'value': '15.5'}, {'id': 5574642847, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574642855, 'qualifierId': 213, 'value': '1.40'}, {'id': 5574642849, 'qualifierId': 140, 'value': '50.8'}, {'id': 5574642851, 'qualifierId': 141, 'value': '39.4'}]",8uo53q5n2lt81faxntpfsj0q2,H. Ralte,,
2787051445,189,1,1,16,47,1oyc8wvt31xlmocyg7euv40bo,1,50.8,39.4,2025-03-11T14:16:56.709Z,2025-03-11T14:16:57Z,"[{'id': 5574642891, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574642895, 'qualifierId': 141, 'value': '18.6'}, {'id': 5574642897, 'qualifierId': 212, 'value': '14.6'}, {'id': 5574642893, 'qualifierId': 140, 'value': '47.2'}, {'id': 5574642899, 'qualifierId': 213, 'value': '4.45'}]",6n6x88fmmeybwkr6nt8djmac5,Y. van Nieff,,
2787051451,190,1,1,16,48,1oyc8wvt31xlmocyg7euv40bo,1,47.2,18.6,2025-03-11T14:16:57.557Z,2025-03-11T14:16:59Z,"[{'id': 5574642925, 'qualifierId': 140, 'value': '33.0'}, {'id': 5574642929, 'qualifierId': 212, 'value': '15.6'}, {'id': 5574642923, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574642927, 'qualifierId': 141, 'value': '25.5'}, {'id': 5574642931, 'qualifierId': 213, 'value': '2.84'}]",8uo53q5n2lt81faxntpfsj0q2,H. Ralte,,
2787051467,191,1,1,16,51,1oyc8wvt31xlmocyg7euv40bo,1,33,25.5,2025-03-11T14:17:00.517Z,2025-03-11T14:17:03Z,"[{'id': 5574643025, 'qualifierId': 213, 'value': '1.64'}, {'id': 5574643021, 'qualifierId': 141, 'value': '53.9'}, {'id': 5574643017, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574643019, 'qualifierId': 140, 'value': '31.8'}, {'id': 5574643023, 'qualifierId': 212, 'value': '19.4'}]",easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,
2787051471,192,1,1,16,53,1oyc8wvt31xlmocyg7euv40bo,1,32.4,55.7,2025-03-11T14:17:02.917Z,2025-03-11T14:17:04Z,"[{'id': 5574643041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574643045, 'qualifierId': 141, 'value': '83.6'}, {'id': 5574643047, 'qualifierId': 212, 'value': '19.4'}, {'id': 5574643043, 'qualifierId': 140, 'value': '36.1'}, {'id': 5574643049, 'qualifierId': 213, 'value': '1.37'}]",8jagdiyhimgmuz0ku5mm1266t,Tiri,,
2787051483,193,1,1,16,54,1oyc8wvt31xlmocyg7euv40bo,1,36.1,83.6,2025-03-11T14:17:04.294Z,2025-03-11T14:17:07Z,"[{'id': 5574643125, 'qualifierId': 141, 'value': '58.7'}, {'id': 5574643121, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574643129, 'qualifierId': 213, 'value': '4.47'}, {'id': 5574643127, 'qualifierId': 212, 'value': '17.4'}, {'id': 5574643123, 'qualifierId': 140, 'value': '32.1'}]",ds9i23kxqerve1nqc9l2vlsk,N. Rodrigues,,
2787051511,194,1,1,16,57,1oyc8wvt31xlmocyg7euv40bo,1,30.2,57.3,2025-03-11T14:17:06.933Z,2025-03-11T14:17:11Z,"[{'id': 5574643235, 'qualifierId': 140, 'value': '32.2'}, {'id': 5574643241, 'qualifierId': 213, 'value': '4.80'}, {'id': 5574643239, 'qualifierId': 212, 'value': '25.2'}, {'id': 5574643237, 'qualifierId': 141, 'value': '20.4'}, {'id': 5574643233, 'qualifierId': 56, 'value': 'Back'}]",8jagdiyhimgmuz0ku5mm1266t,Tiri,,
2787051531,195,1,1,17,1,1oyc8wvt31xlmocyg7euv40bo,1,36.2,20.1,2025-03-11T14:17:11.301Z,2025-03-11T14:17:18Z,"[{'id': 5574643391, 'qualifierId': 212, 'value': '31.4'}, {'id': 5574643389, 'qualifierId': 141, 'value': '3.1'}, {'id': 5574643387, 'qualifierId': 140, 'value': '64.0'}, {'id': 5574643385, 'qualifierId': 56, 'value': 'Right'}, {'id': 5574643393, 'qualifierId': 213, 'value': '5.91'}]",easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,
2787051533,196,1,1,17,7,1oyc8wvt31xlmocyg7euv40bo,0,60.1,1.3,2025-03-11T14:17:17.358Z,2025-03-11T14:18:24Z,"[{'id': 5574643417, 'qualifierId': 56, 'value': 'Right'}, {'id': 5574643429, 'qualifierId': 213, 'value': '6.07'}, {'id': 5574643427, 'qualifierId': 212, 'value': '7.5'}, {'id': 5574643423, 'qualifierId': 141, 'value': '0.0'}, {'id': 5574643419, 'qualifierId': 140, 'value': '67.1'}]",8hst6awgd2m3z7kxj0bjoj4oa,V. Partap Singh,,
2787051569,143,5,1,17,8,12ksg0e6d70senzilsic40fzl,1,30.8,101.2,2025-03-11T14:17:18.010Z,2025-03-11T14:17:31Z,"[{'id': 5574643639, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574643647, 'qualifierId': 233, 'value': '197'}, {'id': 5574643641, 'qualifierId': 347}]",99cjmvx4xlyzhyf6wxlvisb11,S. Chhetri,,
2787051535,197,5,1,17,9,1oyc8wvt31xlmocyg7euv40bo,0,71.3,-1.5,2025-03-11T14:17:18.752Z,2025-03-11T14:17:31Z,"[{'id': 5574643433, 'qualifierId': 56, 'value': 'Right'}, {'id': 5574643657, 'qualifierId': 233, 'value': '143'}, {'id': 5574643435, 'qualifierId': 347}]",8hst6awgd2m3z7kxj0bjoj4oa,V. Partap Singh,,
2787051575,144,1,1,17,21,12ksg0e6d70senzilsic40fzl,1,24.5,100,2025-03-11T14:17:30.493Z,2025-03-11T14:17:37Z,"[{'id': 5574643695, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574643703, 'qualifierId': 213, 'value': '4.48'}, {'id': 5574643889, 'qualifierId': 189}, {'id': 5574643701, 'qualifierId': 212, 'value': '6.5'}, {'id': 5574643699, 'qualifierId': 141, 'value': '92.7'}, {'id': 5574643693, 'qualifierId': 107}, {'id': 5574643697, 'qualifierId': 140, 'value': '23.1'}]",3sy4rxdzl4u9e5kkvygxu9x7u,R. Singh,,
2787051589,145,1,1,17,22,12ksg0e6d70senzilsic40fzl,0,23.1,92.7,2025-03-11T14:17:32.164Z,2025-03-11T14:17:34Z,"[{'id': 5574643783, 'qualifierId': 157}, {'id': 5574643787, 'qualifierId': 140, 'value': '77.6'}, {'id': 5574643795, 'qualifierId': 1}, {'id': 5574643791, 'qualifierId': 212, 'value': '59.7'}, {'id': 5574643789, 'qualifierId': 141, 'value': '67.8'}, {'id': 5574643793, 'qualifierId': 213, 'value': '6.00'}, {'id': 5574643785, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574643799, 'qualifierId': 189}]",52hvmgmgja56sqj0zga4tvk5x,A. Jovanović,,
2787051599,198,1,1,17,24,1oyc8wvt31xlmocyg7euv40bo,1,20.4,28.3,2025-03-11T14:17:33.860Z,2025-03-11T14:17:36Z,"[{'id': 5574643869, 'qualifierId': 212, 'value': '12.4'}, {'id': 5574643865, 'qualifierId': 140, 'value': '28.0'}, {'id': 5574643871, 'qualifierId': 213, 'value': '5.41'}, {'id': 5574643867, 'qualifierId': 141, 'value': '14.3'}, {'id': 5574643863, 'qualifierId': 56, 'value': 'Back'}]",911ma7mry52gxar14xb0wrkkp,P. Lachenpa,,
2787051601,199,49,1,17,27,1oyc8wvt31xlmocyg7euv40bo,1,28,14.4,2025-03-11T14:17:36.437Z,2025-03-11T14:17:36Z,[],easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,
2787051611,200,4,1,17,29,1oyc8wvt31xlmocyg7euv40bo,1,29.3,19,2025-03-11T14:17:39.126Z,2025-03-11T15:53:54Z,"[{'id': 5574643933, 'qualifierId': 13}, {'id': 5574643937, 'qualifierId': 152}, {'id': 5574643939, 'qualifierId': 265}, {'id': 5574643941, 'qualifierId': 285}, {'id': 5574643935, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574644027, 'qualifierId': 233, 'value': '146'}]",easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,
2787051617,146,4,1,17,29,12ksg0e6d70senzilsic40fzl,0,70.7,81,2025-03-11T14:17:39.127Z,2025-03-11T15:53:54Z,"[{'id': 5574643987, 'qualifierId': 13}, {'id': 5574644033, 'qualifierId': 233, 'value': '200'}, {'id': 5574643991, 'qualifierId': 152}, {'id': 5574643989, 'qualifierId': 56, 'value': 'Left'}, {'id': 5574643993, 'qualifierId': 265}, {'id': 5574643997, 'qualifierId': 286}]",99cjmvx4xlyzhyf6wxlvisb11,S. Chhetri,,
2787051751,201,1,1,18,7,1oyc8wvt31xlmocyg7euv40bo,0,32.8,27.1,2025-03-11T14:18:17.190Z,2025-03-11T14:18:19Z,"[{'id': 5574644735, 'qualifierId': 196}, {'id': 5574644731, 'qualifierId': 5}, {'id': 5574644745, 'qualifierId': 212, 'value': '57.5'}, {'id': 5574644741, 'qualifierId': 140, 'value': '59.8'}, {'id': 5574644743, 'qualifierId': 141, 'value': '100.0'}, {'id': 5574644739, 'qualifierId': 56, 'value': 'Left'}, {'id': 5574644747, 'qualifierId': 213, 'value': '1.06'}, {'id': 5574644733, 'qualifierId': 155}, {'id': 5574644749, 'qualifierId': 1}, {'id': 5574644737, 'qualifierId': 152}]",easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,
2787051753,202,5,1,18,9,1oyc8wvt31xlmocyg7euv40bo,0,61.6,101,2025-03-11T14:18:19.163Z,2025-03-11T14:18:33Z,"[{'id': 5574644753, 'qualifierId': 347}, {'id': 5574645043, 'qualifierId': 233, 'value': '147'}, {'id': 5574644751, 'qualifierId': 56, 'value': 'Left'}]",easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,
2787051801,147,5,1,18,11,12ksg0e6d70senzilsic40fzl,1,39.3,-0.8,2025-03-11T14:18:21.389Z,2025-03-11T14:18:33Z,"[{'id': 5574645023, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574645039, 'qualifierId': 233, 'value': '202'}, {'id': 5574645025, 'qualifierId': 347}]",99cjmvx4xlyzhyf6wxlvisb11,S. Chhetri,,
2787051809,148,1,1,18,28,12ksg0e6d70senzilsic40fzl,1,36.6,0,2025-03-11T14:18:37.636Z,2025-03-11T14:18:45Z,"[{'id': 5574645069, 'qualifierId': 140, 'value': '28.4'}, {'id': 5574645221, 'qualifierId': 189}, {'id': 5574645075, 'qualifierId': 213, 'value': '2.15'}, {'id': 5574645071, 'qualifierId': 141, 'value': '18.0'}, {'id': 5574645067, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574645065, 'qualifierId': 107}, {'id': 5574645073, 'qualifierId': 212, 'value': '15.8'}]",7vwq6tjwae82epsh6kll9phm2,N. Bhutia,,
2787051813,149,1,1,18,29,12ksg0e6d70senzilsic40fzl,1,28.4,18,2025-03-11T14:18:38.933Z,2025-03-11T14:18:55Z,"[{'id': 5574645095, 'qualifierId': 141, 'value': '50.3'}, {'id': 5574645091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574645099, 'qualifierId': 213, 'value': '1.55'}, {'id': 5574645093, 'qualifierId': 140, 'value': '28.9'}, {'id': 5574645363, 'qualifierId': 189}, {'id': 5574645097, 'qualifierId': 212, 'value': '22.0'}]",183r263z06eesonzbta557ys5,R. Bheke,,
2787051817,150,1,1,18,30,12ksg0e6d70senzilsic40fzl,1,28.9,50.3,2025-03-11T14:18:39.870Z,2025-03-11T14:18:57Z,"[{'id': 5574645383, 'qualifierId': 189}, {'id': 5574645115, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574645123, 'qualifierId': 213, 'value': '1.06'}, {'id': 5574645121, 'qualifierId': 212, 'value': '27.9'}, {'id': 5574645117, 'qualifierId': 140, 'value': '41.8'}, {'id': 5574645119, 'qualifierId': 141, 'value': '86.2'}]",52hvmgmgja56sqj0zga4tvk5x,A. Jovanović,,
2787051827,151,1,1,18,31,12ksg0e6d70senzilsic40fzl,1,41.8,86.2,2025-03-11T14:18:40.823Z,2025-03-11T14:18:42Z,"[{'id': 5574645163, 'qualifierId': 140, 'value': '32.3'}, {'id': 5574645167, 'qualifierId': 212, 'value': '17.1'}, {'id': 5574645161, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574645165, 'qualifierId': 141, 'value': '65.7'}, {'id': 5574645169, 'qualifierId': 213, 'value': '4.09'}]",3sy4rxdzl4u9e5kkvygxu9x7u,R. Singh,,
2787051839,152,1,1,18,32,12ksg0e6d70senzilsic40fzl,1,32.5,67.9,2025-03-11T14:18:42.354Z,2025-03-11T14:18:45Z,"[{'id': 5574645205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574645213, 'qualifierId': 213, 'value': '4.71'}, {'id': 5574645209, 'qualifierId': 141, 'value': '39.8'}, {'id': 5574645211, 'qualifierId': 212, 'value': '19.1'}, {'id': 5574645207, 'qualifierId': 140, 'value': '32.5'}]",52hvmgmgja56sqj0zga4tvk5x,A. Jovanović,,
2787051853,153,1,1,18,38,12ksg0e6d70senzilsic40fzl,1,42.9,31.9,2025-03-11T14:18:48.352Z,2025-03-11T14:18:52Z,"[{'id': 5574645291, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574645295, 'qualifierId': 141, 'value': '42.5'}, {'id': 5574645293, 'qualifierId': 140, 'value': '66.8'}, {'id': 5574645297, 'qualifierId': 212, 'value': '26.1'}, {'id': 5574645299, 'qualifierId': 213, 'value': '0.28'}]",183r263z06eesonzbta557ys5,R. Bheke,,
2787051855,154,4,1,18,42,12ksg0e6d70senzilsic40fzl,1,64.8,41.3,2025-03-11T14:18:52.289Z,2025-03-11T15:53:54Z,"[{'id': 5574645335, 'qualifierId': 233, 'value': '203'}, {'id': 5574645309, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574645315, 'qualifierId': 286}, {'id': 5574645311, 'qualifierId': 152}, {'id': 5574645307, 'qualifierId': 13}, {'id': 5574645313, 'qualifierId': 265}]",7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,
2787051857,203,4,1,18,42,1oyc8wvt31xlmocyg7euv40bo,0,35.2,58.7,2025-03-11T14:18:52.290Z,2025-03-11T15:53:55Z,"[{'id': 5574645341, 'qualifierId': 233, 'value': '154'}, {'id': 5574645329, 'qualifierId': 285}, {'id': 5574645327, 'qualifierId': 265}, {'id': 5574645323, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574645321, 'qualifierId': 13}, {'id': 5574645325, 'qualifierId': 152}]",8jagdiyhimgmuz0ku5mm1266t,Tiri,,
2787052053,155,1,1,19,38,12ksg0e6d70senzilsic40fzl,0,65.7,41,2025-03-11T14:19:47.840Z,2025-03-11T14:19:50Z,"[{'id': 5574646411, 'qualifierId': 155}, {'id': 5574646415, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574646409, 'qualifierId': 5}, {'id': 5574646423, 'qualifierId': 213, 'value': '0.44'}, {'id': 5574646421, 'qualifierId': 212, 'value': '23.1'}, {'id': 5574646413, 'qualifierId': 152}, {'id': 5574646417, 'qualifierId': 140, 'value': '85.6'}, {'id': 5574646419, 'qualifierId': 141, 'value': '55.4'}]",daflma7990pzvp9o2ebnzi1as,V. Venkatesh,,
2787052059,204,12,1,19,42,1oyc8wvt31xlmocyg7euv40bo,1,15,39.4,2025-03-11T14:19:52.212Z,2025-03-11T14:19:54Z,"[{'id': 5574646457, 'qualifierId': 15}, {'id': 5574646453, 'qualifierId': 212, 'value': '24.0'}, {'id': 5574646447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574646451, 'qualifierId': 141, 'value': '68.8'}, {'id': 5574646455, 'qualifierId': 213, 'value': '0.98'}, {'id': 5574646449, 'qualifierId': 140, 'value': '27.7'}]",ds9i23kxqerve1nqc9l2vlsk,N. Rodrigues,,
2787052069,205,1,1,19,44,1oyc8wvt31xlmocyg7euv40bo,0,26,70.3,2025-03-11T14:19:53.940Z,2025-03-11T14:19:54Z,"[{'id': 5574646523, 'qualifierId': 213, 'value': '0.27'}, {'id': 5574646519, 'qualifierId': 141, 'value': '74.8'}, {'id': 5574646515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5574646517, 'qualifierId': 140, 'value': '36.5'}, {'id': 5574646513, 'qualifierId': 3}, {'id': 5574646521, 'qualifierId': 212, 'value': '11.4'}]",380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,
2787052089,156,1,1,19,48,12ksg0e6d70senzilsic40fzl,1,64.6,6.4,2025-03-11T14:19:58.041Z,2025-03-11T14:19:59Z,"[{'id': 5574646633, 'qualifierId': 213, 'value': '1.34'}, {'id': 5574646625, 'qualifierId': 56, 'value': 'Right'}, {'id': 5574646631, 'qualifierId': 212, 'value': '6.4'}, {'id': 5574646627, 'qualifierId': 140, 'value': '66.0'}, {'id': 5574646629, 'qualifierId': 141, 'value': '15.5'}]",7vwq6tjwae82epsh6kll9phm2,N. Bhutia,,
2787052095,157,1,1,19,50,12ksg0e6d70senzilsic40fzl,1,66,15.5,2025-03-11T14:19:59.478Z,2025-03-11T14:20:01Z,"[{'id': 5574646667, 'qualifierId': 213, 'value': '1.37'}, {'id': 5574646663, 'qualifierId': 141, 'value': '25.2'}, {'id': 5574646659, 'qualifierId': 56, 'value': 'Center'}, {'id': 5574646661, 'qualifierId': 140, 'value': '67.3'}, {'id': 5574646665, 'qualifierId': 212, 'value': '6.7'}]",daflma7990pzvp9o2ebnzi1as,V. Venkatesh,,
2787052093,206,83,1,19,51,1oyc8wvt31xlmocyg7euv40bo,0,38,96,2025-03-11T14:20:00.404Z,2025-03-11T14:20:03Z,"[{'id': 5574646743, 'qualifierId': 399, 'value': 'c22j2xs6nnyho3hixmh0txo9g'}]",380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,
